id_g,node_type,d_src,d_dst,supply,demand
364,0,0,2,0.0,7.0
364,0,0,4,0.0,27.0
364,0,0,1,0.0,7.0
364,0,0,3,0.0,27.0
365,1,6,0,24.0,0.0
365,1,0,0,19.0,0.0
365,1,7,0,31.0,0.0
365,1,6,0,30.0,0.0
365,1,7,0,26.0,0.0
365,1,7,0,14.0,0.0
365,1,4,0,23.0,0.0
365,1,3,0,20.0,0.0
365,1,5,0,63.0,0.0
365,1,0,0,13.0,0.0
365,1,1,0,32.0,0.0
365,1,2,0,25.0,0.0
365,0,0,2,0.0,2.0
365,0,0,2,0.0,8.0
365,0,0,3,0.0,2.0
365,0,0,0,0.0,3.0
365,0,0,3,0.0,19.0
365,0,0,3,0.0,5.0
365,0,0,1,0.0,15.0
365,0,0,3,0.0,38.0
365,0,0,2,0.0,32.0
365,0,0,2,0.0,9.0
365,0,0,2,0.0,3.0
365,0,0,4,0.0,21.0
365,0,0,1,0.0,2.0
365,0,0,4,0.0,29.0
365,0,0,1,0.0,5.0
365,0,0,6,0.0,50.0
365,0,0,2,0.0,9.0
365,0,0,2,0.0,7.0
365,0,0,1,0.0,27.0
365,0,0,2,0.0,7.0
365,0,0,2,0.0,27.0
366,1,6,0,24.0,0.0
366,1,5,0,19.0,0.0
366,1,4,0,31.0,0.0
366,1,4,0,30.0,0.0
366,1,3,0,26.0,0.0
366,1,2,0,14.0,0.0
366,1,4,0,23.0,0.0
366,1,2,0,20.0,0.0
366,1,5,0,63.0,0.0
366,1,3,0,13.0,0.0
366,1,2,0,32.0,0.0
366,1,3,0,25.0,0.0
366,0,0,1,0.0,2.0
366,0,0,1,0.0,8.0
366,0,0,3,0.0,2.0
366,0,0,1,0.0,3.0
366,0,0,2,0.0,19.0
366,0,0,1,0.0,5.0
366,0,0,1,0.0,15.0
366,0,0,4,0.0,38.0
366,0,0,2,0.0,32.0
366,0,0,1,0.0,9.0
366,0,0,2,0.0,3.0
366,0,0,3,0.0,21.0
366,0,0,1,0.0,2.0
366,0,0,3,0.0,29.0
366,0,0,1,0.0,5.0
366,0,0,4,0.0,50.0
366,0,0,2,0.0,9.0
366,0,0,3,0.0,7.0
366,0,0,3,0.0,27.0
366,0,0,1,0.0,7.0
366,0,0,3,0.0,27.0
367,1,5,0,24.0,0.0
367,1,2,0,19.0,0.0
367,1,5,0,31.0,0.0
367,1,3,0,30.0,0.0
367,1,5,0,26.0,0.0
367,1,4,0,14.0,0.0
367,1,4,0,23.0,0.0
367,1,1,0,20.0,0.0
367,1,0,0,63.0,0.0
367,1,5,0,13.0,0.0
367,1,3,0,32.0,0.0
367,1,3,0,25.0,0.0
367,0,0,1,0.0,2.0
367,0,0,2,0.0,8.0
367,0,0,4,0.0,2.0
367,0,0,1,0.0,3.0
367,0,0,4,0.0,19.0
367,0,0,1,0.0,5.0
367,0,0,2,0.0,15.0
367,0,0,3,0.0,38.0
367,0,0,1,0.0,32.0
367,0,0,2,0.0,9.0
367,0,0,1,0.0,3.0
367,0,0,2,0.0,21.0
367,0,0,1,0.0,2.0
367,0,0,5,0.0,29.0
367,0,0,1,0.0,5.0
367,0,0,3,0.0,50.0
367,0,0,1,0.0,9.0
367,0,0,2,0.0,7.0
367,0,0,1,0.0,27.0
367,0,0,1,0.0,7.0
367,0,0,1,0.0,27.0
368,1,6,0,24.0,0.0
368,1,3,0,19.0,0.0
368,1,6,0,31.0,0.0
368,1,4,0,30.0,0.0
368,1,4,0,26.0,0.0
368,1,3,0,14.0,0.0
368,1,6,0,23.0,0.0
368,1,3,0,20.0,0.0
368,1,5,0,63.0,0.0
368,1,2,0,13.0,0.0
368,1,2,0,32.0,0.0
368,1,4,0,25.0,0.0
368,0,0,1,0.0,2.0
368,0,0,2,0.0,8.0
368,0,0,2,0.0,2.0
368,0,0,1,0.0,3.0
368,0,0,2,0.0,19.0
368,0,0,1,0.0,5.0
368,0,0,2,0.0,15.0
368,0,0,3,0.0,38.0
368,0,0,1,0.0,32.0
368,0,0,2,0.0,9.0
368,0,0,3,0.0,3.0
368,0,0,4,0.0,21.0
368,0,0,2,0.0,2.0
368,0,0,3,0.0,29.0
368,0,0,1,0.0,5.0
368,0,0,3,0.0,50.0
368,0,0,2,0.0,9.0
368,0,0,2,0.0,7.0
368,0,0,4,0.0,27.0
368,0,0,5,0.0,7.0
368,0,0,2,0.0,27.0
369,1,8,0,24.0,0.0
369,1,3,0,19.0,0.0
369,1,6,0,31.0,0.0
369,1,4,0,30.0,0.0
369,1,4,0,26.0,0.0
369,1,4,0,14.0,0.0
369,1,4,0,23.0,0.0
369,1,3,0,20.0,0.0
369,1,5,0,63.0,0.0
369,1,0,0,13.0,0.0
369,1,2,0,32.0,0.0
369,1,5,0,25.0,0.0
369,0,0,1,0.0,2.0
369,0,0,2,0.0,8.0
369,0,0,2,0.0,2.0
369,0,0,2,0.0,3.0
369,0,0,1,0.0,19.0
369,0,0,2,0.0,5.0
369,0,0,2,0.0,15.0
369,0,0,5,0.0,38.0
369,0,0,2,0.0,32.0
369,0,0,1,0.0,9.0
369,0,0,1,0.0,3.0
369,0,0,4,0.0,21.0
369,0,0,2,0.0,2.0
369,0,0,4,0.0,29.0
369,0,0,2,0.0,5.0
369,0,0,3,0.0,50.0
369,0,0,2,0.0,9.0
369,0,0,2,0.0,7.0
369,0,0,2,0.0,27.0
369,0,0,3,0.0,7.0
369,0,0,3,0.0,27.0
370,1,9,0,24.0,0.0
370,1,3,0,19.0,0.0
370,1,5,0,31.0,0.0
370,1,0,0,30.0,0.0
370,1,4,0,26.0,0.0
370,1,3,0,14.0,0.0
370,1,3,0,23.0,0.0
370,1,1,0,20.0,0.0
370,1,7,0,63.0,0.0
370,1,0,0,13.0,0.0
370,1,2,0,32.0,0.0
370,1,6,0,25.0,0.0
370,0,0,2,0.0,2.0
370,0,0,2,0.0,8.0
370,0,0,3,0.0,2.0
370,0,0,1,0.0,3.0
370,0,0,3,0.0,19.0
370,0,0,3,0.0,5.0
370,0,0,1,0.0,15.0
370,0,0,3,0.0,38.0
370,0,0,1,0.0,32.0
370,0,0,2,0.0,9.0
370,0,0,1,0.0,3.0
370,0,0,1,0.0,21.0
370,0,0,3,0.0,2.0
370,0,0,2,0.0,29.0
370,0,0,1,0.0,5.0
370,0,0,5,0.0,50.0
370,0,0,2,0.0,9.0
370,0,0,0,0.0,7.0
370,0,0,3,0.0,27.0
370,0,0,2,0.0,7.0
370,0,0,2,0.0,27.0
371,1,7,0,24.0,0.0
371,1,4,0,19.0,0.0
371,1,6,0,31.0,0.0
371,1,3,0,30.0,0.0
371,1,5,0,26.0,0.0
371,1,4,0,14.0,0.0
371,1,3,0,23.0,0.0
371,1,3,0,20.0,0.0
371,1,4,0,63.0,0.0
371,1,5,0,13.0,0.0
371,1,3,0,32.0,0.0
371,1,3,0,25.0,0.0
371,0,0,4,0.0,2.0
371,0,0,3,0.0,8.0
371,0,0,2,0.0,2.0
371,0,0,3,0.0,3.0
371,0,0,1,0.0,19.0
371,0,0,1,0.0,5.0
371,0,0,1,0.0,15.0
371,0,0,4,0.0,38.0
371,0,0,3,0.0,32.0
371,0,0,1,0.0,9.0
371,0,0,2,0.0,3.0
371,0,0,2,0.0,21.0
371,0,0,1,0.0,2.0
371,0,0,4,0.0,29.0
371,0,0,1,0.0,5.0
371,0,0,6,0.0,50.0
371,0,0,1,0.0,9.0
371,0,0,3,0.0,7.0
371,0,0,2,0.0,27.0
371,0,0,2,0.0,7.0
371,0,0,3,0.0,27.0
372,1,8,0,24.0,0.0
372,1,3,0,19.0,0.0
372,1,4,0,31.0,0.0
372,1,5,0,30.0,0.0
372,1,2,0,26.0,0.0
372,1,3,0,14.0,0.0
372,1,0,0,23.0,0.0
372,1,3,0,20.0,0.0
372,1,0,0,63.0,0.0
372,1,3,0,13.0,0.0
372,1,7,0,32.0,0.0
372,1,2,0,25.0,0.0
372,0,0,2,0.0,2.0
372,0,0,1,0.0,8.0
372,0,0,2,0.0,2.0
372,0,0,3,0.0,3.0
372,0,0,0,0.0,19.0
372,0,0,3,0.0,5.0
372,0,0,2,0.0,15.0
372,0,0,3,0.0,38.0
372,0,0,0,0.0,32.0
372,0,0,3,0.0,9.0
372,0,0,2,0.0,3.0
372,0,0,2,0.0,21.0
372,0,0,1,0.0,2.0
372,0,0,3,0.0,29.0
372,0,0,2,0.0,5.0
372,0,0,4,0.0,50.0
372,0,0,2,0.0,9.0
372,0,0,2,0.0,7.0
372,0,0,1,0.0,27.0
372,0,0,0,0.0,7.0
372,0,0,2,0.0,27.0
373,1,6,0,24.0,0.0
373,1,3,0,19.0,0.0
373,1,4,0,31.0,0.0
373,1,5,0,30.0,0.0
373,1,5,0,26.0,0.0
373,1,0,0,14.0,0.0
373,1,4,0,23.0,0.0
373,1,5,0,20.0,0.0
373,1,5,0,63.0,0.0
373,1,0,0,13.0,0.0
373,1,0,0,32.0,0.0
373,1,5,0,25.0,0.0
373,0,0,2,0.0,2.0
373,0,0,3,0.0,8.0
373,0,0,2,0.0,2.0
373,0,0,2,0.0,3.0
373,0,0,2,0.0,19.0
373,0,0,2,0.0,5.0
373,0,0,1,0.0,15.0
373,0,0,4,0.0,38.0
373,0,0,2,0.0,32.0
373,0,0,3,0.0,9.0
373,0,0,1,0.0,3.0
373,0,0,3,0.0,21.0
373,0,0,2,0.0,2.0
373,0,0,2,0.0,29.0
373,0,0,1,0.0,5.0
373,0,0,3,0.0,50.0
373,0,0,1,0.0,9.0
373,0,0,1,0.0,7.0
373,0,0,1,0.0,27.0
373,0,0,1,0.0,7.0
373,0,0,3,0.0,27.0
374,1,6,0,24.0,0.0
374,1,2,0,19.0,0.0
374,1,5,0,31.0,0.0
374,1,3,0,30.0,0.0
374,1,2,0,26.0,0.0
374,1,2,0,14.0,0.0
374,1,4,0,23.0,0.0
374,1,4,0,20.0,0.0
374,1,8,0,63.0,0.0
374,1,4,0,13.0,0.0
374,1,1,0,32.0,0.0
374,1,4,0,25.0,0.0
374,0,0,2,0.0,2.0
374,0,0,2,0.0,8.0
374,0,0,2,0.0,2.0
374,0,0,1,0.0,3.0
374,0,0,1,0.0,19.0
374,0,0,2,0.0,5.0
374,0,0,2,0.0,15.0
374,0,0,4,0.0,38.0
374,0,0,3,0.0,32.0
374,0,0,2,0.0,9.0
374,0,0,1,0.0,3.0
374,0,0,3,0.0,21.0
374,0,0,2,0.0,2.0
374,0,0,3,0.0,29.0
374,0,0,4,0.0,5.0
374,0,0,4,0.0,50.0
374,0,0,1,0.0,9.0
374,0,0,1,0.0,7.0
374,0,0,2,0.0,27.0
374,0,0,1,0.0,7.0
374,0,0,2,0.0,27.0
375,1,5,0,24.0,0.0
375,1,6,0,19.0,0.0
375,1,0,0,31.0,0.0
375,1,4,0,30.0,0.0
375,1,2,0,26.0,0.0
375,1,3,0,14.0,0.0
375,1,3,0,23.0,0.0
375,1,1,0,20.0,0.0
375,1,0,0,63.0,0.0
375,1,2,0,13.0,0.0
375,1,0,0,32.0,0.0
375,1,4,0,25.0,0.0
375,0,0,1,0.0,2.0
375,0,0,2,0.0,8.0
375,0,0,0,0.0,2.0
375,0,0,1,0.0,3.0
375,0,0,1,0.0,19.0
375,0,0,1,0.0,5.0
375,0,0,3,0.0,15.0
375,0,0,3,0.0,38.0
375,0,0,0,0.0,32.0
375,0,0,0,0.0,9.0
375,0,0,1,0.0,3.0
375,0,0,1,0.0,21.0
375,0,0,1,0.0,2.0
375,0,0,4,0.0,29.0
375,0,0,2,0.0,5.0
375,0,0,2,0.0,50.0
375,0,0,1,0.0,9.0
375,0,0,2,0.0,7.0
375,0,0,3,0.0,27.0
375,0,0,0,0.0,7.0
375,0,0,1,0.0,27.0
376,1,6,0,24.0,0.0
376,1,4,0,19.0,0.0
376,1,4,0,31.0,0.0
376,1,5,0,30.0,0.0
376,1,0,0,26.0,0.0
376,1,6,0,14.0,0.0
376,1,3,0,23.0,0.0
376,1,3,0,20.0,0.0
376,1,4,0,63.0,0.0
376,1,3,0,13.0,0.0
376,1,2,0,32.0,0.0
376,1,4,0,25.0,0.0
376,0,0,1,0.0,2.0
376,0,0,3,0.0,8.0
376,0,0,2,0.0,2.0
376,0,0,1,0.0,3.0
376,0,0,3,0.0,19.0
376,0,0,1,0.0,5.0
376,0,0,2,0.0,15.0
376,0,0,2,0.0,38.0
376,0,0,2,0.0,32.0
376,0,0,2,0.0,9.0
376,0,0,2,0.0,3.0
376,0,0,3,0.0,21.0
376,0,0,1,0.0,2.0
376,0,0,3,0.0,29.0
376,0,0,1,0.0,5.0
376,0,0,3,0.0,50.0
376,0,0,2,0.0,9.0
376,0,0,4,0.0,7.0
376,0,0,2,0.0,27.0
376,0,0,2,0.0,7.0
376,0,0,2,0.0,27.0
377,1,5,0,24.0,0.0
377,1,5,0,19.0,0.0
377,1,5,0,31.0,0.0
377,1,6,0,30.0,0.0
377,1,4,0,26.0,0.0
377,1,3,0,14.0,0.0
377,1,3,0,23.0,0.0
377,1,2,0,20.0,0.0
377,1,4,0,63.0,0.0
377,1,5,0,13.0,0.0
377,1,2,0,32.0,0.0
377,1,4,0,25.0,0.0
377,0,0,2,0.0,2.0
377,0,0,3,0.0,8.0
377,0,0,1,0.0,2.0
377,0,0,2,0.0,3.0
377,0,0,3,0.0,19.0
377,0,0,2,0.0,5.0
377,0,0,4,0.0,15.0
377,0,0,5,0.0,38.0
377,0,0,2,0.0,32.0
377,0,0,3,0.0,9.0
377,0,0,2,0.0,3.0
377,0,0,2,0.0,21.0
377,0,0,1,0.0,2.0
377,0,0,3,0.0,29.0
377,0,0,1,0.0,5.0
377,0,0,3,0.0,50.0
377,0,0,1,0.0,9.0
377,0,0,2,0.0,7.0
377,0,0,2,0.0,27.0
377,0,0,2,0.0,7.0
377,0,0,2,0.0,27.0
378,1,8,0,24.0,0.0
378,1,3,0,19.0,0.0
378,1,4,0,31.0,0.0
378,1,4,0,30.0,0.0
378,1,2,0,26.0,0.0
378,1,2,0,14.0,0.0
378,1,4,0,23.0,0.0
378,1,0,0,20.0,0.0
378,1,4,0,63.0,0.0
378,1,6,0,13.0,0.0
378,1,3,0,32.0,0.0
378,1,4,0,25.0,0.0
378,0,0,1,0.0,2.0
378,0,0,1,0.0,8.0
378,0,0,1,0.0,2.0
378,0,0,2,0.0,3.0
378,0,0,1,0.0,19.0
378,0,0,1,0.0,5.0
378,0,0,1,0.0,15.0
378,0,0,4,0.0,38.0
378,0,0,1,0.0,32.0
378,0,0,2,0.0,9.0
378,0,0,2,0.0,3.0
378,0,0,2,0.0,21.0
378,0,0,1,0.0,2.0
378,0,0,5,0.0,29.0
378,0,0,1,0.0,5.0
378,0,0,5,0.0,50.0
378,0,0,3,0.0,9.0
378,0,0,2,0.0,7.0
378,0,0,4,0.0,27.0
378,0,0,3,0.0,7.0
378,0,0,1,0.0,27.0
379,1,8,0,24.0,0.0
379,1,2,0,19.0,0.0
379,1,6,0,31.0,0.0
379,1,3,0,30.0,0.0
379,1,4,0,26.0,0.0
379,1,4,0,14.0,0.0
379,1,4,0,23.0,0.0
379,1,2,0,20.0,0.0
379,1,0,0,63.0,0.0
379,1,2,0,13.0,0.0
379,1,2,0,32.0,0.0
379,1,4,0,25.0,0.0
379,0,0,1,0.0,2.0
379,0,0,2,0.0,8.0
379,0,0,1,0.0,2.0
379,0,0,2,0.0,3.0
379,0,0,3,0.0,19.0
379,0,0,1,0.0,5.0
379,0,0,3,0.0,15.0
379,0,0,4,0.0,38.0
379,0,0,1,0.0,32.0
379,0,0,2,0.0,9.0
379,0,0,1,0.0,3.0
379,0,0,5,0.0,21.0
379,0,0,1,0.0,2.0
379,0,0,3,0.0,29.0
379,0,0,1,0.0,5.0
379,0,0,3,0.0,50.0
379,0,0,2,0.0,9.0
379,0,0,2,0.0,7.0
379,0,0,2,0.0,27.0
379,0,0,0,0.0,7.0
379,0,0,1,0.0,27.0
380,1,6,0,24.0,0.0
380,1,2,0,19.0,0.0
380,1,7,0,31.0,0.0
380,1,4,0,30.0,0.0
380,1,6,0,26.0,0.0
380,1,8,0,14.0,0.0
380,1,3,0,23.0,0.0
380,1,6,0,20.0,0.0
380,1,7,0,63.0,0.0
380,1,5,0,13.0,0.0
380,1,6,0,32.0,0.0
380,1,2,0,25.0,0.0
380,0,0,1,0.0,2.0
380,0,0,4,0.0,8.0
380,0,0,1,0.0,2.0
380,0,0,4,0.0,3.0
380,0,0,3,0.0,19.0
380,0,0,2,0.0,5.0
380,0,0,3,0.0,15.0
380,0,0,5,0.0,38.0
380,0,0,2,0.0,32.0
380,0,0,3,0.0,9.0
380,0,0,1,0.0,3.0
380,0,0,3,0.0,21.0
380,0,0,4,0.0,2.0
380,0,0,6,0.0,29.0
380,0,0,3,0.0,5.0
380,0,0,3,0.0,50.0
380,0,0,4,0.0,9.0
380,0,0,2,0.0,7.0
380,0,0,2,0.0,27.0
380,0,0,3,0.0,7.0
380,0,0,3,0.0,27.0
381,1,6,0,24.0,0.0
381,1,4,0,19.0,0.0
381,1,5,0,31.0,0.0
381,1,6,0,30.0,0.0
381,1,2,0,26.0,0.0
381,1,2,0,14.0,0.0
381,1,4,0,23.0,0.0
381,1,0,0,20.0,0.0
381,1,0,0,63.0,0.0
381,1,3,0,13.0,0.0
381,1,0,0,32.0,0.0
381,1,0,0,25.0,0.0
381,0,0,2,0.0,2.0
381,0,0,1,0.0,8.0
381,0,0,3,0.0,2.0
381,0,0,1,0.0,3.0
381,0,0,1,0.0,19.0
381,0,0,2,0.0,5.0
381,0,0,0,0.0,15.0
381,0,0,3,0.0,38.0
381,0,0,1,0.0,32.0
381,0,0,1,0.0,9.0
381,0,0,1,0.0,3.0
381,0,0,2,0.0,21.0
381,0,0,2,0.0,2.0
381,0,0,3,0.0,29.0
381,0,0,1,0.0,5.0
381,0,0,2,0.0,50.0
381,0,0,2,0.0,9.0
381,0,0,1,0.0,7.0
381,0,0,1,0.0,27.0
381,0,0,1,0.0,7.0
381,0,0,1,0.0,27.0
382,1,6,0,24.0,0.0
382,1,5,0,19.0,0.0
382,1,4,0,31.0,0.0
382,1,3,0,30.0,0.0
382,1,6,0,26.0,0.0
382,1,5,0,14.0,0.0
382,1,5,0,23.0,0.0
382,1,2,0,20.0,0.0
382,1,5,0,63.0,0.0
382,1,5,0,13.0,0.0
382,1,1,0,32.0,0.0
382,1,2,0,25.0,0.0
382,0,0,4,0.0,2.0
382,0,0,1,0.0,8.0
382,0,0,2,0.0,2.0
382,0,0,3,0.0,3.0
382,0,0,4,0.0,19.0
382,0,0,5,0.0,5.0
382,0,0,2,0.0,15.0
382,0,0,3,0.0,38.0
382,0,0,1,0.0,32.0
382,0,0,1,0.0,9.0
382,0,0,1,0.0,3.0
382,0,0,2,0.0,21.0
382,0,0,2,0.0,2.0
382,0,0,3,0.0,29.0
382,0,0,1,0.0,5.0
382,0,0,4,0.0,50.0
382,0,0,1,0.0,9.0
382,0,0,2,0.0,7.0
382,0,0,2,0.0,27.0
382,0,0,2,0.0,7.0
382,0,0,3,0.0,27.0
383,1,7,0,24.0,0.0
383,1,5,0,19.0,0.0
383,1,4,0,31.0,0.0
383,1,6,0,30.0,0.0
383,1,4,0,26.0,0.0
383,1,2,0,14.0,0.0
383,1,3,0,23.0,0.0
383,1,4,0,20.0,0.0
383,1,4,0,63.0,0.0
383,1,3,0,13.0,0.0
383,1,1,0,32.0,0.0
383,1,3,0,25.0,0.0
383,0,0,2,0.0,2.0
383,0,0,3,0.0,8.0
383,0,0,2,0.0,2.0
383,0,0,1,0.0,3.0
383,0,0,2,0.0,19.0
383,0,0,2,0.0,5.0
383,0,0,2,0.0,15.0
383,0,0,3,0.0,38.0
383,0,0,2,0.0,32.0
383,0,0,1,0.0,9.0
383,0,0,2,0.0,3.0
383,0,0,2,0.0,21.0
383,0,0,1,0.0,2.0
383,0,0,4,0.0,29.0
383,0,0,1,0.0,5.0
383,0,0,6,0.0,50.0
383,0,0,1,0.0,9.0
383,0,0,1,0.0,7.0
383,0,0,3,0.0,27.0
383,0,0,3,0.0,7.0
383,0,0,2,0.0,27.0
384,1,7,0,24.0,0.0
384,1,0,0,19.0,0.0
384,1,5,0,31.0,0.0
384,1,5,0,30.0,0.0
384,1,5,0,26.0,0.0
384,1,0,0,14.0,0.0
384,1,2,0,23.0,0.0
384,1,1,0,20.0,0.0
384,1,8,0,63.0,0.0
384,1,5,0,13.0,0.0
384,1,3,0,32.0,0.0
384,1,3,0,25.0,0.0
384,0,0,3,0.0,2.0
384,0,0,1,0.0,8.0
384,0,0,2,0.0,2.0
384,0,0,0,0.0,3.0
384,0,0,2,0.0,19.0
384,0,0,1,0.0,5.0
384,0,0,3,0.0,15.0
384,0,0,3,0.0,38.0
384,0,0,3,0.0,32.0
384,0,0,2,0.0,9.0
384,0,0,3,0.0,3.0
384,0,0,4,0.0,21.0
384,0,0,2,0.0,2.0
384,0,0,2,0.0,29.0
384,0,0,0,0.0,5.0
384,0,0,5,0.0,50.0
384,0,0,1,0.0,9.0
384,0,0,1,0.0,7.0
384,0,0,3,0.0,27.0
384,0,0,1,0.0,7.0
384,0,0,2,0.0,27.0
385,1,6,0,24.0,0.0
385,1,3,0,19.0,0.0
385,1,5,0,31.0,0.0
385,1,3,0,30.0,0.0
385,1,5,0,26.0,0.0
385,1,4,0,14.0,0.0
385,1,2,0,23.0,0.0
385,1,2,0,20.0,0.0
385,1,5,0,63.0,0.0
385,1,3,0,13.0,0.0
385,1,1,0,32.0,0.0
385,1,4,0,25.0,0.0
385,0,0,1,0.0,2.0
385,0,0,1,0.0,8.0
385,0,0,3,0.0,2.0
385,0,0,1,0.0,3.0
385,0,0,1,0.0,19.0
385,0,0,1,0.0,5.0
385,0,0,2,0.0,15.0
385,0,0,3,0.0,38.0
385,0,0,1,0.0,32.0
385,0,0,2,0.0,9.0
385,0,0,1,0.0,3.0
385,0,0,5,0.0,21.0
385,0,0,1,0.0,2.0
385,0,0,4,0.0,29.0
385,0,0,2,0.0,5.0
385,0,0,5,0.0,50.0
385,0,0,1,0.0,9.0
385,0,0,1,0.0,7.0
385,0,0,2,0.0,27.0
385,0,0,1,0.0,7.0
385,0,0,4,0.0,27.0
386,1,6,0,24.0,0.0
386,1,4,0,19.0,0.0
386,1,6,0,31.0,0.0
386,1,4,0,30.0,0.0
386,1,4,0,26.0,0.0
386,1,5,0,14.0,0.0
386,1,3,0,23.0,0.0
386,1,1,0,20.0,0.0
386,1,5,0,63.0,0.0
386,1,3,0,13.0,0.0
386,1,3,0,32.0,0.0
386,1,6,0,25.0,0.0
386,0,0,2,0.0,2.0
386,0,0,2,0.0,8.0
386,0,0,2,0.0,2.0
386,0,0,3,0.0,3.0
386,0,0,1,0.0,19.0
386,0,0,1,0.0,5.0
386,0,0,2,0.0,15.0
386,0,0,3,0.0,38.0
386,0,0,3,0.0,32.0
386,0,0,1,0.0,9.0
386,0,0,2,0.0,3.0
386,0,0,3,0.0,21.0
386,0,0,1,0.0,2.0
386,0,0,3,0.0,29.0
386,0,0,4,0.0,5.0
386,0,0,4,0.0,50.0
386,0,0,2,0.0,9.0
386,0,0,3,0.0,7.0
386,0,0,3,0.0,27.0
386,0,0,1,0.0,7.0
386,0,0,4,0.0,27.0
387,1,5,0,24.0,0.0
387,1,2,0,19.0,0.0
387,1,6,0,31.0,0.0
387,1,6,0,30.0,0.0
387,1,2,0,26.0,0.0
387,1,6,0,14.0,0.0
387,1,4,0,23.0,0.0
387,1,4,0,20.0,0.0
387,1,7,0,63.0,0.0
387,1,4,0,13.0,0.0
387,1,6,0,32.0,0.0
387,1,4,0,25.0,0.0
387,0,0,5,0.0,2.0
387,0,0,2,0.0,8.0
387,0,0,1,0.0,2.0
387,0,0,3,0.0,3.0
387,0,0,1,0.0,19.0
387,0,0,2,0.0,5.0
387,0,0,2,0.0,15.0
387,0,0,5,0.0,38.0
387,0,0,3,0.0,32.0
387,0,0,1,0.0,9.0
387,0,0,2,0.0,3.0
387,0,0,3,0.0,21.0
387,0,0,2,0.0,2.0
387,0,0,3,0.0,29.0
387,0,0,3,0.0,5.0
387,0,0,6,0.0,50.0
387,0,0,1,0.0,9.0
387,0,0,2,0.0,7.0
387,0,0,5,0.0,27.0
387,0,0,1,0.0,7.0
387,0,0,3,0.0,27.0
388,1,6,0,24.0,0.0
388,1,2,0,19.0,0.0
388,1,7,0,31.0,0.0
388,1,4,0,30.0,0.0
388,1,3,0,26.0,0.0
388,1,3,0,14.0,0.0
388,1,4,0,23.0,0.0
388,1,1,0,20.0,0.0
388,1,6,0,63.0,0.0
388,1,4,0,13.0,0.0
388,1,2,0,32.0,0.0
388,1,4,0,25.0,0.0
388,0,0,2,0.0,2.0
388,0,0,2,0.0,8.0
388,0,0,2,0.0,2.0
388,0,0,2,0.0,3.0
388,0,0,2,0.0,19.0
388,0,0,3,0.0,5.0
388,0,0,1,0.0,15.0
388,0,0,4,0.0,38.0
388,0,0,1,0.0,32.0
388,0,0,1,0.0,9.0
388,0,0,2,0.0,3.0
388,0,0,2,0.0,21.0
388,0,0,2,0.0,2.0
388,0,0,4,0.0,29.0
388,0,0,1,0.0,5.0
388,0,0,3,0.0,50.0
388,0,0,3,0.0,9.0
388,0,0,2,0.0,7.0
388,0,0,3,0.0,27.0
388,0,0,2,0.0,7.0
388,0,0,2,0.0,27.0
389,1,7,0,24.0,0.0
389,1,4,0,19.0,0.0
389,1,8,0,31.0,0.0
389,1,3,0,30.0,0.0
389,1,5,0,26.0,0.0
389,1,5,0,14.0,0.0
389,1,3,0,23.0,0.0
389,1,5,0,20.0,0.0
389,1,10,0,63.0,0.0
389,1,5,0,13.0,0.0
389,1,3,0,32.0,0.0
389,1,5,0,25.0,0.0
389,0,0,3,0.0,2.0
389,0,0,2,0.0,8.0
389,0,0,3,0.0,2.0
389,0,0,3,0.0,3.0
389,0,0,4,0.0,19.0
389,0,0,1,0.0,5.0
389,0,0,4,0.0,15.0
389,0,0,5,0.0,38.0
389,0,0,2,0.0,32.0
389,0,0,1,0.0,9.0
389,0,0,4,0.0,3.0
389,0,0,4,0.0,21.0
389,0,0,1,0.0,2.0
389,0,0,5,0.0,29.0
389,0,0,2,0.0,5.0
389,0,0,4,0.0,50.0
389,0,0,4,0.0,9.0
389,0,0,3,0.0,7.0
389,0,0,4,0.0,27.0
389,0,0,1,0.0,7.0
389,0,0,3,0.0,27.0
390,1,0,0,24.0,0.0
390,1,5,0,19.0,0.0
390,1,5,0,31.0,0.0
390,1,6,0,30.0,0.0
390,1,4,0,26.0,0.0
390,1,2,0,14.0,0.0
390,1,0,0,23.0,0.0
390,1,6,0,20.0,0.0
390,1,6,0,63.0,0.0
390,1,3,0,13.0,0.0
390,1,0,0,32.0,0.0
390,1,2,0,25.0,0.0
390,0,0,1,0.0,2.0
390,0,0,3,0.0,8.0
390,0,0,2,0.0,2.0
390,0,0,2,0.0,3.0
390,0,0,0,0.0,19.0
390,0,0,2,0.0,5.0
390,0,0,1,0.0,15.0
390,0,0,2,0.0,38.0
390,0,0,1,0.0,32.0
390,0,0,2,0.0,9.0
390,0,0,3,0.0,3.0
390,0,0,3,0.0,21.0
390,0,0,1,0.0,2.0
390,0,0,2,0.0,29.0
390,0,0,3,0.0,5.0
390,0,0,2,0.0,50.0
390,0,0,1,0.0,9.0
390,0,0,2,0.0,7.0
390,0,0,2,0.0,27.0
390,0,0,2,0.0,7.0
390,0,0,2,0.0,27.0
391,1,5,0,24.0,0.0
391,1,4,0,19.0,0.0
391,1,8,0,31.0,0.0
391,1,4,0,30.0,0.0
391,1,2,0,26.0,0.0
391,1,4,0,14.0,0.0
391,1,3,0,23.0,0.0
391,1,2,0,20.0,0.0
391,1,8,0,63.0,0.0
391,1,4,0,13.0,0.0
391,1,3,0,32.0,0.0
